sampleLabelId,sample_date,assumed,substances,url,city,state
603064,"January 29, 2025",fentanyl,[],https://results.streetsafe.supply/sample/603064,Maine,
603007,"February 12, 2025",fentanyl,"['acetaminophen', 'lidocaine', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/603007,San Diego,CALIFORNIA
602967,"December 17, 2024",fentanyl,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/602967,Rollingsford,MAINE
601537,"February 12, 2025",fentanyl,[],https://results.streetsafe.supply/sample/601537,Orange County,NORTH CAROLINA
602603,"February 10, 2025",fentanyl,['acetaminophen'],https://results.streetsafe.supply/sample/602603,Gallup,NEW MEXICO
602965,"December 16, 2024",heroin; fentanyl,['fentanyl'],https://results.streetsafe.supply/sample/602965,Sanford,MAINE
810069,"February 17, 2025",heroin; fentanyl; caffeine,"['acetaminophen', 'caffeine', 'diphenhydramine', 'lidocaine', '4-ANPP', 'heroin', 'fentanyl']",https://results.streetsafe.supply/sample/810069,Muskegon,MICHIGAN
809345,"February 10, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/809345,King County,WASHINGTON
809344,"February 10, 2025",amphetamine,['amphetamine'],https://results.streetsafe.supply/sample/809344,King County,WASHINGTON
810067,"February 17, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/810067,Muskegon,MICHIGAN
809343,"February 9, 2025",fentanyl,['fentanyl'],https://results.streetsafe.supply/sample/809343,King County,WASHINGTON
809342,"February 9, 2025",benzodiazepine,['bromazolam'],https://results.streetsafe.supply/sample/809342,King County,WASHINGTON
809341,"February 9, 2025",MDMA,"['3,4-MDMA']",https://results.streetsafe.supply/sample/809341,King County,WASHINGTON
809340,"February 11, 2025",fentanyl,"['acetaminophen', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/809340,King County,WASHINGTON
809339,"February 10, 2025",M30,"['benzocaine', 'acetaminophen']",https://results.streetsafe.supply/sample/809339,King County,WASHINGTON
809338,"February 11, 2025",fentanyl,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/809338,King County,WASHINGTON
809336,"February 11, 2025",fentanyl,['fentanyl'],https://results.streetsafe.supply/sample/809336,King County,WASHINGTON
809262,"February 13, 2025",heroin,['heroin'],https://results.streetsafe.supply/sample/809262,Denver,COLORADO
809260,"February 13, 2025",fentanyl,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/809260,Denver,COLORADO
809259,"February 13, 2025",heroin,['heroin'],https://results.streetsafe.supply/sample/809259,Denver,COLORADO
809257,"February 13, 2025",heroin,['heroin'],https://results.streetsafe.supply/sample/809257,Denver,COLORADO
809155,"February 9, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/809155,Cadillac,MICHIGAN
808968,"February 6, 2025",fentanyl; M30,"['acetaminophen', 'lidocaine', 'noramidopyrine', 'fentanyl', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/808968,Everett,WASHINGTON
808967,"February 10, 2025",amphetamine,['amphetamine'],https://results.streetsafe.supply/sample/808967,Everett,WASHINGTON
808859,"February 7, 2025",heroin; fentanyl; xylazine,"['acetaminophen', 'caffeine', 'lidocaine', 'xylazine', '4-ANPP', 'heroin', 'fentanyl', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/808859,Albany,NEW YORK
808850,"February 2, 2025",ketamine,['ketamine'],https://results.streetsafe.supply/sample/808850,Seattle,WASHINGTON
808858,"January 28, 2025",heroin; fentanyl; BTMPS,"['acetaminophen', 'caffeine', 'lidocaine', '4-ANPP', 'fentanyl', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/808858,Schenectady,NEW YORK
808849,"February 2, 2025",cocaine,['cocaine'],https://results.streetsafe.supply/sample/808849,Seattle,WASHINGTON
808848,"February 2, 2025",cocaine,['cocaine'],https://results.streetsafe.supply/sample/808848,Seattle,WASHINGTON
808845,"February 2, 2025",ketamine,['ketamine'],https://results.streetsafe.supply/sample/808845,Seattle,WASHINGTON
808846,"February 2, 2025",MDMA,"['3,4-MDMA']",https://results.streetsafe.supply/sample/808846,Seattle,WASHINGTON
808844,"February 2, 2025",ketamine,['ketamine'],https://results.streetsafe.supply/sample/808844,Seattle,WASHINGTON
808749,"February 14, 2025",fentanyl,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/808749,Hernandez,NEW MEXICO
808748,"February 14, 2025",benzodiazepine,"['lorazepam', 'clonazepam']",https://results.streetsafe.supply/sample/808748,Espanola,NEW MEXICO
808750,"February 14, 2025",fentanyl,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/808750,Espanola,NEW MEXICO
808747,"February 11, 2025",fentanyl,"['acetaminophen', 'lidocaine', 'melatonin', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/808747,Espanola,NEW MEXICO
808745,"February 5, 2025",benzodiazepine,"['denatonium', 'bromazolam']",https://results.streetsafe.supply/sample/808745,Espanola,NEW MEXICO
808725,"February 3, 2025",fentanyl,"['N-phenylpropanamide', '4-ANPP', 'ethyl 4-ANPP', 'fentanyl', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/808725,Portland,OREGON
808574,"February 6, 2025",crack,"['acetaminophen', 'lidocaine', 'fentanyl']",https://results.streetsafe.supply/sample/808574,Seattle,WASHINGTON
808573,"February 7, 2025",fentanyl,['cocaine'],https://results.streetsafe.supply/sample/808573,Seattle,WASHINGTON
808545,"February 14, 2025",cocaine,['cocaine'],https://results.streetsafe.supply/sample/808545,Seattle,WASHINGTON
808544,"February 14, 2025",ketamine,['ketamine'],https://results.streetsafe.supply/sample/808544,Seattle,WASHINGTON
808255,"February 17, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/808255,Flint,MICHIGAN
808254,"February 14, 2025",cocaine,['cocaine'],https://results.streetsafe.supply/sample/808254,Flint,MICHIGAN
808250,"February 11, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/808250,Flint,MICHIGAN
807987,"February 5, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/807987,Kennewick,WASHINGTON
807986,"February 5, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/807986,Kennewick,WASHINGTON
807554,"February 11, 2025",fentanyl,"['acetaminophen', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/807554,Tacoma,WASHINGTON
807555,"February 12, 2025",fentanyl,"['acetaminophen', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/807555,Tacoma,WASHINGTON
807553,"February 10, 2025",fentanyl,"['erythritol', 'acetaminophen', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/807553,Tacoma,WASHINGTON
807340,"December 19, 2024",fentanyl,"['lidocaine', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/807340,Albuquerque,NEW MEXICO
807326,"December 19, 2024",fentanyl,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/807326,Albuquerque,NEW MEXICO
807032,"February 3, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/807032,Walla Walla,WASHINGTON
807170,"February 5, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/807170,Milton-Freewater,OREGON
807029,"January 31, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/807029,Walla Walla,WASHINGTON
806954,"February 5, 2025",cocaine; ketamine; 2C-B; amphetamine; methamphetamine,"['ketamine', 'N,N-dimethylpentylone', '3,4-Methylenedioxy-α-Cyclohexylaminopropiophenone']",https://results.streetsafe.supply/sample/806954,Syracuse,NEW YORK
806092,"February 11, 2025",heroin; fentanyl; xylazine; medetomidine,"['lidocaine', 'medetomidine', 'xylazine', '4-ANPP', 'heroin', 'fentanyl']",https://results.streetsafe.supply/sample/806092,Syracuse,NEW YORK
806042,"January 30, 2025",,['methamphetamine'],https://results.streetsafe.supply/sample/806042,King County,WASHINGTON
805656,"February 7, 2025",fentanyl,"['N-phenylpropanamide', 'acetaminophen', 'lidocaine', 'fentanyl', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/805656,Denver,COLORADO
806024,"February 4, 2025",heroin,['heroin'],https://results.streetsafe.supply/sample/806024,King County,WASHINGTON
805456,"January 23, 2025",fentanyl,"['acetaminophen', 'lidocaine', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/805456,Denver,COLORADO
804893,"February 13, 2025",methamphetamine; MDMA,['methamphetamine'],https://results.streetsafe.supply/sample/804893,Hamilton,OHIO
804835,"February 13, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/804835,Hamilton,OHIO
802930,"February 11, 2025",methamphetamine,[],https://results.streetsafe.supply/sample/802930,Itasca County,MINNESOTA
603255,"February 13, 2025",ketamine,"['3,4-MDMA']",https://results.streetsafe.supply/sample/603255,Wake County,NORTH CAROLINA
603005,"February 12, 2025",fentanyl,"['acetaminophen', 'lidocaine', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/603005,San Diego,CALIFORNIA
602834,"February 13, 2025",methamphetamine,"['dimethyl sulfone (methylsulfonylmethane MSM)', 'methamphetamine']",https://results.streetsafe.supply/sample/602834,Austin,TEXAS
602835,"February 12, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/602835,Austin,TEXAS
602602,"February 10, 2025",fentanyl,['acetaminophen'],https://results.streetsafe.supply/sample/602602,Gallup,NEW MEXICO
602833,"February 19, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/602833,Austin,TEXAS
602547,"February 3, 2025",ketamine,['ketamine'],https://results.streetsafe.supply/sample/602547,Eugene,OREGON
602546,"January 24, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/602546,Eugene,OREGON
601962,"February 14, 2025",ketamine,['ketamine'],https://results.streetsafe.supply/sample/601962,Durham,NORTH CAROLINA
602604,"February 10, 2025",fentanyl,"['acetaminophen', 'lidocaine', 'noramidopyrine', '4-ANPP', 'despropionyl p-fluorofentanyl', 'fentanyl', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/602604,Gallup,NEW MEXICO
602600,"February 10, 2025",fentanyl,['acetaminophen'],https://results.streetsafe.supply/sample/602600,Gallup,NEW MEXICO
601680,"February 12, 2025",fentanyl,"['diphenhydramine', 'lidocaine', 'promethazine', '4-ANPP', 'fentanyl', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/601680,Durham,NORTH CAROLINA
602545,"February 11, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/602545,Eugene,OREGON
600271,"January 24, 2025",heroin; fentanyl,"['acetaminophen', 'lidocaine']",https://results.streetsafe.supply/sample/600271,Albuquerque,NEW MEXICO
808966,"February 6, 2025",fentanyl,"['ethyl 4-anilinopiperidine-1-carboxylate', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/808966,Everett,WASHINGTON
808865,"February 13, 2025",fentanyl; xylazine; medetomidine,"['xylazine', 'fentanyl']",https://results.streetsafe.supply/sample/808865,Windham County,VERMONT
600187,"January 21, 2025",cocaine,['cocaine'],https://results.streetsafe.supply/sample/600187,Albuquerque,NEW MEXICO
600103,"January 23, 2025",fentanyl,"['acetaminophen', 'lidocaine', 'heroin', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/600103,Albuquerque,NEW MEXICO
808864,"February 13, 2025",heroin,['terbinafine'],https://results.streetsafe.supply/sample/808864,Albany,NEW YORK
808969,"February 10, 2025",MDMA; fentanyl,"['3,4-MDMA', 'diphenhydramine']",https://results.streetsafe.supply/sample/808969,Everett,WASHINGTON
808863,"February 13, 2025",heroin,"['acetaminophen', 'caffeine', 'lidocaine', 'heroin']",https://results.streetsafe.supply/sample/808863,Albany,NEW YORK
808862,"February 13, 2025",heroin; fentanyl; xylazine; cocaine; BTMPS,['xylazine'],https://results.streetsafe.supply/sample/808862,Windham County,VERMONT
808724,"February 5, 2025",cocaine,['cocaine'],https://results.streetsafe.supply/sample/808724,Portland,OREGON
808723,"February 3, 2025",benzodiazepine,['bromazolam'],https://results.streetsafe.supply/sample/808723,Portland,OREGON
808710,"February 7, 2025",ketamine,['ketamine'],https://results.streetsafe.supply/sample/808710,Portland,OREGON
808697,"February 7, 2025",MDMA,"['3,4-MDMA']",https://results.streetsafe.supply/sample/808697,Portland,OREGON
808692,"February 5, 2025",ketamine,['ketamine'],https://results.streetsafe.supply/sample/808692,Portland,OREGON
807552,"February 12, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/807552,Tacoma,WASHINGTON
807543,"January 30, 2025",methamphetamine,"['dimethyl sulfone (methylsulfonylmethane MSM)', 'methamphetamine']",https://results.streetsafe.supply/sample/807543,Tacoma,WASHINGTON
807551,"February 12, 2025",fentanyl,"['4-ANPP', 'fentanyl', 'phenethyl 4-ANPP']",https://results.streetsafe.supply/sample/807551,Tacoma,WASHINGTON
807542,"February 10, 2025",heroin,['heroin'],https://results.streetsafe.supply/sample/807542,Tacoma,WASHINGTON
807540,"February 10, 2025",methamphetamine,"['N,N-Dimethylamphetamine (DMA)', 'methamphetamine', 'amphetamine']",https://results.streetsafe.supply/sample/807540,Tacoma,WASHINGTON
807523,"January 30, 2025",fentanyl,"['methamphetamine', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/807523,Tacoma,WASHINGTON
806084,"February 6, 2025",Tusi,"['caffeine', 'ketamine']",https://results.streetsafe.supply/sample/806084,San Francisco,CALIFORNIA
805663,"February 11, 2025",cannabis,['delta-9-THC'],https://results.streetsafe.supply/sample/805663,Denver,COLORADO
805667,"February 13, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/805667,Denver,COLORADO
805430,"January 16, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/805430,Denver,COLORADO
603009,"February 12, 2025",2C-B,['2C-B'],https://results.streetsafe.supply/sample/603009,San Diego,CALIFORNIA
603008,"February 12, 2025",DMT,"['N,N-dimethyltryptamine (DMT)']",https://results.streetsafe.supply/sample/603008,San Diego,CALIFORNIA
603006,"February 12, 2025",fentanyl,"['4-ANPP', 'acetyl fentanyl', 'fentanyl']",https://results.streetsafe.supply/sample/603006,San Diego,CALIFORNIA
602787,"February 7, 2025",,['ketamine'],https://results.streetsafe.supply/sample/602787,Denver,COLORADO
808702,"February 6, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/808702,Portland,OREGON
807524,"February 10, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/807524,Tacoma,WASHINGTON
602784,"February 4, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/602784,Denver,COLORADO
602771,"February 11, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/602771,Denver,COLORADO
602768,"February 11, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/602768,Denver,COLORADO
809425,"February 12, 2025",cocaine,['cocaine'],https://results.streetsafe.supply/sample/809425,Bronx,NEW YORK
809413,"January 21, 2025",ketamine,['ketamine'],https://results.streetsafe.supply/sample/809413,New York City,NEW YORK
809037,"February 10, 2025",fentanyl; xylazine,"['acetaminophen', 'caffeine', 'lidocaine', 'xylazine']",https://results.streetsafe.supply/sample/809037,Syracuse,NEW YORK
809028,"February 3, 2025",fentanyl,"['acetaminophen', 'lidocaine', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/809028,Syracuse,NEW YORK
809027,"February 10, 2025",,"['lidocaine', 'medetomidine', 'heroin', 'fentanyl']",https://results.streetsafe.supply/sample/809027,Cortland,NEW YORK
809001,"February 13, 2025",heroin; fentanyl,"['4-ANPP', 'heroin', 'fentanyl']",https://results.streetsafe.supply/sample/809001,Suffolk County,NEW YORK
808989,"February 10, 2025",heroin,"['acetaminophen', 'procaine', 'benzyl benzoate']",https://results.streetsafe.supply/sample/808989,Suffolk County,NEW YORK
807348,"January 24, 2025",M30,['acetaminophen'],https://results.streetsafe.supply/sample/807348,Albuquerque,NEW MEXICO
807347,"January 24, 2025",M30,['acetaminophen'],https://results.streetsafe.supply/sample/807347,Albuquerque,NEW MEXICO
806397,"January 27, 2025",fentanyl; M30,['acetaminophen'],https://results.streetsafe.supply/sample/806397,King County,WASHINGTON
802327,"February 11, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/802327,Itasca County,MINNESOTA
602903,"February 9, 2025",fentanyl,"['lidocaine', 'procaine']",https://results.streetsafe.supply/sample/602903,Pittsburgh,PENNSYLVANIA
602895,"February 6, 2025",fentanyl; xylazine,"['medetomidine', 'procaine', 'tetracaine', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/602895,Pittsburgh,PENNSYLVANIA
809251,"February 7, 2025",fentanyl,[],https://results.streetsafe.supply/sample/809251,Denver,COLORADO
600160,"January 24, 2025",M30,['acetaminophen'],https://results.streetsafe.supply/sample/600160,Albuquerque,NEW MEXICO
809423,"February 12, 2025",fentanyl,['lidocaine'],https://results.streetsafe.supply/sample/809423,Bronx,NEW YORK
809421,"January 21, 2025",fentanyl,"['procaine', '4-ANPP', 'fentanyl', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/809421,Bronx,NEW YORK
809408,"February 10, 2025",fentanyl,"['lidocaine', 'acetylcodeine', 'heroin', 'fentanyl']",https://results.streetsafe.supply/sample/809408,Bronx,NEW YORK
809414,"January 21, 2025",,['cocaine'],https://results.streetsafe.supply/sample/809414,New York City,NEW YORK
809407,"February 11, 2025",fentanyl,"['acetylcodeine', 'heroin']",https://results.streetsafe.supply/sample/809407,Bronx,NEW YORK
809265,"February 7, 2025",fentanyl,"['bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/809265,Denver,COLORADO
809264,"February 10, 2025",fentanyl,"['4-ANPP', 'fentanyl', 'phenethyl 4-ANPP', 'cocaine', 'acetaminophen']",https://results.streetsafe.supply/sample/809264,Denver,COLORADO
809261,"February 7, 2025",fentanyl,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/809261,Denver,COLORADO
809000,"February 7, 2025",heroin,"['4-ANPP', 'heroin', 'fentanyl']",https://results.streetsafe.supply/sample/809000,Suffolk County,NEW YORK
809004,"February 13, 2025",cocaine; crack,['cocaine'],https://results.streetsafe.supply/sample/809004,Suffolk County,NEW YORK
808992,"February 6, 2025",crack,['cocaine'],https://results.streetsafe.supply/sample/808992,Suffolk County,NEW YORK
808999,"February 7, 2025",crack,['cocaine'],https://results.streetsafe.supply/sample/808999,Suffolk County,NEW YORK
808996,"February 7, 2025",crack,['cocaine'],https://results.streetsafe.supply/sample/808996,Suffolk County,NEW YORK
808995,"February 6, 2025",heroin; fentanyl,"['caffeine', '4-ANPP', 'heroin', 'fentanyl']",https://results.streetsafe.supply/sample/808995,Suffolk County,NEW YORK
808983,"February 4, 2025",M30,['acetaminophen'],https://results.streetsafe.supply/sample/808983,Suffolk County,NEW YORK
808973,"February 4, 2025",fentanyl,['fentanyl'],https://results.streetsafe.supply/sample/808973,Snohomish,WASHINGTON
808965,"February 3, 2025",fentanyl; M30,['acetaminophen'],https://results.streetsafe.supply/sample/808965,Snohomish,WASHINGTON
808964,"February 3, 2025",fentanyl; M30,['acetaminophen'],https://results.streetsafe.supply/sample/808964,Snohomish,WASHINGTON
808963,"February 3, 2025",fentanyl; M30,['acetaminophen'],https://results.streetsafe.supply/sample/808963,Snohomish,WASHINGTON
808962,"February 3, 2025",fentanyl; M30,['acetaminophen'],https://results.streetsafe.supply/sample/808962,Snohomish,WASHINGTON
808961,"February 3, 2025",fentanyl; M30,['acetaminophen'],https://results.streetsafe.supply/sample/808961,Snohomish,WASHINGTON
808955,"February 3, 2025",fentanyl; M30,['acetaminophen'],https://results.streetsafe.supply/sample/808955,Snohomish,WASHINGTON
808583,"February 6, 2025",fentanyl,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/808583,Seattle,WASHINGTON
808575,"February 6, 2025",fentanyl,['fentanyl'],https://results.streetsafe.supply/sample/808575,Seattle,WASHINGTON
808572,"February 7, 2025",methamphetamine,"['dimethyl sulfone (methylsulfonylmethane MSM)', 'methamphetamine']",https://results.streetsafe.supply/sample/808572,Seattle,WASHINGTON
808567,"February 5, 2025",fentanyl,"['fentanyl', '4-ANPP', 'ethyl 4-ANPP']",https://results.streetsafe.supply/sample/808567,Seattle,WASHINGTON
808568,"February 5, 2025",fentanyl,"['4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/808568,Seattle,WASHINGTON
808554,"February 10, 2025",heroin,['heroin'],https://results.streetsafe.supply/sample/808554,Seattle,WASHINGTON
808542,"February 10, 2025",fentanyl,"['acetaminophen', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/808542,Seattle,WASHINGTON
808541,"February 10, 2025",fentanyl,"['acetaminophen', 'lidocaine', '4-ANPP', 'despropionyl p-fluorofentanyl', 'p-fluorofentanyl', 'fentanyl']",https://results.streetsafe.supply/sample/808541,Seattle,WASHINGTON
808320,"February 11, 2025",fentanyl; xylazine,"['diphenhydramine', 'lidocaine', 'xylazine', '4-ANPP', 'fentanyl']",https://results.streetsafe.supply/sample/808320,Grand Rapids,MICHIGAN
808319,"February 11, 2025",fentanyl; xylazine,"['diphenhydramine', 'lidocaine', 'xylazine', '4-ANPP', 'fentanyl', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate', 'heroin', '6-monoacetylmorphine (6-MAM)', 'cocaine', 'caffeine', 'niacinamide', 'erythritol']",https://results.streetsafe.supply/sample/808319,Grand Rapids,MICHIGAN
808318,"February 12, 2025",heroin; fentanyl,"['acetaminophen', 'diphenhydramine', 'lidocaine', 'heroin', 'fentanyl']",https://results.streetsafe.supply/sample/808318,Grand Rapids,MICHIGAN
808315,"February 11, 2025",heroin; fentanyl,"['acetaminophen', 'diphenhydramine', 'lidocaine', '4-ANPP', 'heroin', 'fentanyl']",https://results.streetsafe.supply/sample/808315,Grand Rapids,MICHIGAN
808010,"February 11, 2025",fentanyl; M30,"['acetaminophen', 'lidocaine', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/808010,Muskegon,MICHIGAN
807876,"November 18, 2024",fentanyl,"['acetaminophen', 'lidocaine', 'fentanyl']",https://results.streetsafe.supply/sample/807876,Snohomish,WASHINGTON
807826,"November 21, 2024",fentanyl,"['acetaminophen', 'lidocaine']",https://results.streetsafe.supply/sample/807826,Snohomish,WASHINGTON
807830,"December 12, 2024",fentanyl,['lidocaine'],https://results.streetsafe.supply/sample/807830,Snohomish,WASHINGTON
807327,"December 19, 2024",heroin,"['lidocaine', '6-monoacetylmorphine (6-MAM)', 'heroin']",https://results.streetsafe.supply/sample/807327,Albuquerque,NEW MEXICO
806502,"January 27, 2025",fentanyl; M30,['acetaminophen'],https://results.streetsafe.supply/sample/806502,King County,WASHINGTON
806258,"January 27, 2025",,['cocaine'],https://results.streetsafe.supply/sample/806258,King County,WASHINGTON
802900,"February 11, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/802900,Itasca County,MINNESOTA
802775,"February 4, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/802775,Itasca County,MINNESOTA
802020,"February 11, 2025",methamphetamine,['methamphetamine'],https://results.streetsafe.supply/sample/802020,Itasca County,MINNESOTA
602917,"January 28, 2025",heroin; fentanyl,"['acetaminophen', 'lidocaine', 'fentanyl']",https://results.streetsafe.supply/sample/602917,Milwaukee,WISCONSIN
602916,"February 7, 2025",heroin; fentanyl,"['erythritol', 'acetaminophen', 'lidocaine', 'fentanyl', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/602916,Milwaukee,WISCONSIN
602915,"February 7, 2025",cocaine,['cocaine'],https://results.streetsafe.supply/sample/602915,Milwaukee,WISCONSIN
602913,"January 24, 2025",heroin; fentanyl; xylazine,"['acetaminophen', 'lidocaine', '4-ANPP', 'heroin', 'fentanyl', 'bis(2,2,6,6-tetramethyl-4-piperidyl) sebacate']",https://results.streetsafe.supply/sample/602913,Milwaukee,WISCONSIN
602897,"February 7, 2025",,['cocaine'],https://results.streetsafe.supply/sample/602897,Pittsburgh,PENNSYLVANIA
